season,player,position,mean,var
2018,Spencer Burford,OG,-0.08617720323377269,5.710129201246308e-4
2018,Gavin Sharp,TE,-0.07656588616646783,3.306760045560842e-4
2018,Sheldon Jones,SWR,-0.07689136535764422,6.807188400318959e-4
2018,Asante Samuel Jr.,CB,-0.05369589182273464,5.197889184358989e-4
2018,Tre'Shaun Harrison,WR,-0.07182569485981942,2.7779553494968785e-4
2018,Gino Appleberry Jr.,RB,-0.07331791643431917,2.86240629745189e-4
2018,Mason Brooks,OT,-0.07288967890908908,2.849799800963812e-4
2018,Garland LaFrance,RB,-0.07578192873548119,3.9391395836214574e-4
2018,Kris Moncrief,ILB,-0.07447385193447345,1.899196651123641e-4
2018,Johnny Lumpkin,TE,-0.07253955354429126,2.4099967751128442e-4
2018,Eric Garror,CB,-0.08719073039773678,5.712339019705058e-4
2018,Andre Riley,OLB,-0.0815798666968233,3.3828743744870437e-4
2018,Zedrick Raymond,CB,-0.06787843518721519,4.120562845346367e-4
2018,Kameron Butler,DT,-0.06743650235023348,2.990671576888436e-4
2018,Starling Thomas V,CB,-0.07539553110880812,4.1446491746447746e-4
2018,Austin Watkins,WR,-0.0740942329165004,1.3254310983377648e-4
2018,Kendall Parham,WR,-0.07272919909290426,1.5051226403725056e-4
2018,Line Latu,SWR,-0.05574056340508918,8.100274297375664e-4
2018,Tyrone Neal,ILB,-0.0707199669620409,1.6509253127457765e-4
2018,Ty Eddington,DT,-0.07445773157658081,2.3255096411639969e-4
2018,Dylan Drummond,WR,-0.08117457204028461,2.8966952341944347e-4
2018,Thomas Odukoya,TE,-0.07693198377997117,3.248250799677575e-4
2018,Arthur Jackson III,WR,-0.07176654104963215,1.5969621482264646e-4
2018,Turan Rush,DE,-0.06743610103437396,3.08680393507796e-4
2018,Cedric Byrd II,SWR,-0.07204984171900053,6.63859563458373e-4
2018,Derek Thomas,OLB,-0.07374271640872834,1.9585631070766639e-4
2018,Blessman Ta'ala,DT,-0.0779416568597619,2.721215981453069e-4
2018,Jason-Matthew Sharsh,SWR,-0.0678928508128488,4.1753432325110276e-4
2018,De'John Rogers,CB,-0.0801378426542096,4.98834642756985e-4
2018,Jarred Sylvester,OT,-0.08003005341711635,3.241683478183695e-4
2018,Erin Austin,DE,-0.06901234082777727,2.6786094876269647e-4
2018,Travis Reed,CB,-0.07375978639705119,3.734350173975397e-4
2018,Jordon Beaton,DT,-0.07652135795538285,2.559890239918792e-4
2018,Jabari Johnson,S,-0.06517435041036185,7.598923512872615e-4
2018,Larance Shaw,DT,-0.07840569955620882,2.6909519171356154e-4
2018,Vincent Elefante,DT,-0.07218651546690344,2.2707481564433673e-4
2018,Jessie Lemonier,OLB,-0.07741718978792902,1.9828683477684603e-4
2018,Austin Lewis,OLB,-0.07268328981315694,1.6958097637581205e-4
2018,Cheapell Morris,S,-0.08144852388794278,0.0011048588533101632
2018,Devin Pearson,DT,-0.07753477859755528,2.7200198801108464e-4
2018,Bejour Wilson,CB,-0.07515699341339402,3.577401733694071e-4
2018,Stephan Blaylock,S,-0.0657485703011288,8.879094860355219e-4
2018,Dorian Thompson-Robinson,QB,-0.04925492660568008,6.072788671122952e-4
2018,Michael Ezeike,SWR,-0.05417773206247216,8.050657170152383e-4
2018,Chase Cota,WR,-0.06751341839237979,2.1414838737709985e-4
2018,Martell Irby,RB,-0.07231231424454358,3.211398044574656e-4
2018,Tyler Manoa,DT,-0.07000417651221219,3.343362149319084e-4
2018,Atonio Mafi,DT,-0.07323000102528075,2.2167719469354103e-4
2018,Christaphany Murray,OG,-0.07147023161792852,3.940067752881509e-4
2018,Otito Ogbonnia,DT,-0.07237305841183732,2.415226958971176e-4
2018,Elijah Wade,OLB,-0.06791224868838847,1.8385579335495573e-4
2018,Alontae Taylor,CB,-0.07111291310560407,3.7723283179256454e-4
2018,Bryce Thompson,CB,-0.07250358671561699,3.5856220621494365e-4
2018,Dominick Wood-Anderson,TE,-0.08390835571342795,3.779341785532389e-4
2018,Jerome Carvin,OG,-0.07141928298697622,3.189196669351361e-4
2018,Emmit Gooden,DT,-0.07630085752809339,2.5909791150603495e-4
2018,Artie Henry,SWR,-0.07996271029082674,7.603936756982835e-4
2018,Darius Hodge,DE,-0.07250482725693379,2.8251955363721166e-4
2018,Aaron Faumui,DE,-0.07168436140553573,2.2409612621581473e-4
2018,Tavares Kelly Jr.,WR,-0.07491058453401687,3.166251938384709e-4
2018,Jordan Redmond,DT,-0.06835594568125827,2.231677209631902e-4
2018,Michael McMorris,CB,-0.07785599017719948,4.2461107628771825e-4
2018,Diego Fagot,OLB,-0.07000143033948979,1.9293664090319244e-4
2018,Mychal Cooper,WR,-0.07514463804870797,1.72635956905797e-4
2018,Dominic Stampley,SWR,-0.0693252893574057,6.545962700957866e-4
2018,Reese Taylor,WR,-0.06918874451849998,2.899832542075642e-4
2018,Stevie Scott III,RB,-0.07284707178971553,3.8183739177664297e-4
2018,Jaylin Williams,CB,-0.06857062898163878,4.157270156604924e-4
2018,Devon Matthews,S,-0.06681731129600785,9.27941175770032e-4
2018,Cam Jones,SCB,-0.05636952867358924,7.10716806861246e-4
2018,Seth Williams,SWR,-0.06876729078510056,4.2043252262097383e-4
2018,Anthony Schwartz,WR,-0.058850049481409976,3.154787719695303e-4
2018,Dorian Gerald,DE,-0.07903923924240819,2.6971872944074176e-4
2018,Patrick Surtain II,CB,-0.05129172701917006,5.80978508767771e-4
2018,Jaylen Waddle,SWR,-0.05984157438243022,4.5041609342299886e-4
2018,Dontay Demus Jr.,WR,-0.0711154062916217,1.385487524993946e-4
2018,Ronnie Bell,WR,-0.06961583852028293,3.507277167350439e-4
2018,Aidan Hutchinson,DE,-0.06704753713304135,2.7700819788388503e-4
2018,TieNeal Martin,S,-0.0699915471985423,0.001155255622640889
2018,Jaxon Player,DT,-0.0697613805270002,2.562421159438635e-4
2018,Elijah Moore,SWR,-0.07707507454516141,6.870227194915699e-4
2018,Jacquez Jones,ILB,-0.06756401811349765,1.8550090862900665e-4
2018,Keidron Smith,CB,-0.06447813892043606,3.798561110423991e-4
2018,Tariqious Tisdale,DE,-0.07996897103407968,3.226170196624288e-4
2018,Kevontae' Ruggs,ILB,-0.07295692388394195,2.3572543332557e-4
2018,Avery Young,CB,-0.06845780829795227,3.926989675043252e-4
2018,Daevon Robinson,TE,-0.06647567694461126,3.693196917202952e-4
2018,Rondale Moore,SWR,-0.05994824497349419,6.082606842604218e-4
2018,Jaylan Alexander,ILB,-0.07624386672017792,2.2881636916596354e-4
2018,Bobby Brown III,DE,-0.07000740366771617,3.3664500110292315e-4
2018,Rachad Wildgoose,CB,-0.06091721433022992,4.679571236655465e-4
2018,Christian Young,CB,-0.06556391450510625,5.148908334583232e-4
2018,Donovan Laie,OT,-0.07112262908148996,2.4868703321125144e-4
2018,Chandler Jones,SCB,-0.0935639580909519,7.765013426258727e-4
2018,Nikko Remigio,SWR,-0.07819611463705885,8.60726247146476e-4
2018,Will Craig,OT,-0.07061383974283615,3.1714219041791193e-4
2018,Jayson Ademilola,DT,-0.06788685920425662,2.482643427834014e-4
2018,Josh Fleeks,SWR,-0.06698410812163422,7.586195446319807e-4
2018,Kalon Barnes,CB,-0.07349341823579776,4.150796939946429e-4
2018,Johncarlo Valentin,OG,-0.06916163147920204,3.03706530399525e-4
2018,Connor Galvin,OT,-0.06574399233184132,2.5294344084631615e-4
2018,Ricky Thomas,SCB,-0.04970407886195268,0.0011561136615924718
2018,Trey Morrison,SCB,-0.07777042997566593,6.131223861785855e-4
2018,RB Marlow III,SWR,-0.07058505484314374,6.21672450478074e-4
2018,Karl Brooks,DE,-0.0770492863099537,3.212650075857861e-4
2018,Jordan Wayne-Prather,WR,-0.0740613431381062,1.1787582171717697e-4
2018,Rico Frye,RB,-0.07373483802887408,3.305584861580636e-4
2018,Caleb Biggers,S,-0.05566251672155665,0.0011211868517351832
2018,Misiona Aiolupotea-Pei,DT,-0.07925321298589258,2.7605015108003836e-4
2018,Calvin Jackson Jr.,WR,-0.07227053830701226,1.2145312110199375e-4
2018,Jerry Jacobs,CB,-0.06572586828127608,4.06156442542907e-4
2018,Forrest Merrill,DT,-0.06928324152735615,2.4096298805896123e-4
2018,Dallin Holker,TE,-0.07033745494407204,3.3996493746539367e-4
2018,Lopini Katoa,RB,-0.07076412477833541,3.150923658835511e-4
2018,D'Angelo Mandell,CB,-0.061188569791042154,5.291046298746918e-4
2018,Gunner Romney,WR,-0.07077584126918904,1.8060923065968187e-4
2018,Cameron Solomon,SCB,-0.0680785977311725,5.468203973779252e-4
2018,Max Mitchell,OT,-0.07281007630505275,3.03457870446937e-4
2018,John Hightower,WR,-0.07209852994131724,2.2069889334960278e-4
2018,Scale Igiehon,DT,-0.06971845633863163,2.3735526321936912e-4
2018,Luke Martin,ILB,-0.07005609345299556,2.2094973263701162e-4
2018,Jevon Holland,S,-0.027760260974924202,0.0011951317134169938
2018,Adrian Jackson,OLB,-0.06694336055906633,1.6822478880516308e-4
2018,Penei Sewell,OT,-0.05987335804245986,3.47818237680535e-4
2018,Max Charite,OG,-0.07609102661590741,3.6970881948912007e-4
2018,Kevin Haas,OT,-0.07893144350535314,3.140004952230336e-4
2018,Nick Abbs,OG,-0.06826477670701141,3.9765697313473575e-4
2018,Khoury Bethley,S,-0.08671547154804478,9.574456503515029e-4
2018,JoJo Ward,WR,-0.07433167309975063,1.2227434681655065e-4
2018,Solo Vaipulu,OG,-0.0772488142446665,3.7615680974885173e-4
2018,Kohl Levao,OT,-0.07852774737564654,4.327953696707779e-4
2018,Ilm Manning,OT,-0.07419520850964226,2.876782854255284e-4
2018,Kendall Hune,DT,-0.07454415461977723,2.4359506856390733e-4
2018,Woo Scott,DT,-0.07477939570075205,2.1863766698782992e-4
2018,Matthew Tago,OLB,-0.07434025636602602,2.1098672894979243e-4
2018,John McCartan,OLB,-0.07198223036241891,2.2495238970922704e-4
2018,Jermar Jefferson,RB,-0.06661400145397842,3.1842969596926297e-4
2018,Isaiah Tufaga,ILB,-0.08381780629578173,3.517594640006909e-4
2018,Teagan Quitoriano,TE,-0.07087631613151522,2.1203544298606492e-4
2018,Aaron Frost,OT,-0.07182233989780058,2.4085695972579543e-4
2018,Alexander Vainikolo,ILB,-0.07407577671623743,1.777269612244788e-4
2018,Kyle Stapley,C,-0.09965845733121949,0.0012051829834232263
2018,Adebayo Soremekun,DE,-0.07359865710854967,2.8174987517836514e-4
2018,Cade Hall,DT,-0.08149078364008347,2.7839553458429043e-4
2018,Jaime Navarro,OT,-0.07258297356997039,3.0944396039992534e-4
2018,Tyleek Collins,WR,-0.07066207162770637,1.572842291322938e-4
2018,Bryce Jackson,SCB,-0.07639585079909375,5.848915433109552e-4
2018,Deven Thompkins,WR,-0.07190557218736862,1.7067046637710232e-4
2018,Shaq Bond,S,-0.05274390540310384,9.177683046514563e-4
2018,D'Antne Demery,OT,-0.06304758273314226,2.823305212898181e-4
2018,Tayland Humphrey,DT,-0.07313339205712778,2.1474977514688838e-4
2018,Jason Mercier,DE,-0.06912105754959687,3.347184730369591e-4
2018,Teair Tart,DT,-0.07068363685452532,2.5111661290655815e-4
2018,Shemar Thornton,WR,-0.07286527492915958,1.1872087631581839e-4
2018,Jordan Woods,DT,-0.07164445406971423,2.698941545482016e-4
2018,Palaie Gaoteote IV,ILB,-0.0678268468149798,1.9698214575336305e-4
2018,Amon-Ra St. Brown,SWR,-0.06452126627283003,3.170541118111957e-4
2018,JT Daniels,QB,-0.050493123962328516,7.182177813122868e-4
2018,DQ Thomas,OLB,-0.07050679197372077,1.6721777981912556e-4
2018,Cudjoe Young,WR,-0.07421657713032481,1.2794951760837947e-4
2018,De'Michael Harris,SWR,-0.08155166571701059,6.45406031183179e-4
2018,Dajon Owens,CB,-0.07569677997300088,3.797982901280247e-4
2018,Samuel Emilus,WR,-0.07093925636894736,2.4530146890759696e-4
2018,Tyson Campbell,CB,-0.06027047524608532,3.9244395856581106e-4
2018,Mekhi Sargent,RB,-0.06360301873715958,4.0178332325346177e-4
2018,Adam Lopez,DT,-0.07290889928494618,0.00023923164857012253
2018,Jordan Davis,DT,-0.06624440577322725,2.17670413274422e-4
2018,Donald Hammond III,QB,-0.036094389849027506,6.762399119739155e-4
2018,Riley Moss,CB,-0.069871465067607,3.804987280485448e-4
2018,Jalen Nailor,WR,-0.06881788591924512,3.194293491140377e-4
2018,La'Darius Jefferson,RB,-0.08178172657801455,4.124669599905172e-4
2018,Tyler Snead,SWR,-0.07655732036408774,7.268350581002719e-4
2018,Connor Taylor,ILB,-0.07121808285787438,1.579824412185807e-4
2018,Juwan Taylor,ILB,-0.06669880254126834,2.3743962988769177e-4
2019,Tyler Johnson,SWR,-0.06662583223443123,2.923927481220977e-4
2019,Sawyer Powell,S,-0.07382779814415792,2.972051280164258e-4
2019,Trajan Pili,DE,-0.07575088295828208,6.682278177675073e-4
2019,Rodney Smith,RB,-0.06742383568930148,4.2107332139843483e-4
2019,Edgar Cerenord,DT,-0.06964263575612988,9.596503131501795e-5
2019,Cornelius Sturghill,CB,-0.06601311287208965,4.17129768424455e-4
2019,Deonte Holden,DE,-0.07596787183380097,5.76317264196174e-4
2019,Christian Montano,C,-0.05546206088328324,0.0010476623683231638
2019,Tony Fair,DT,-0.07438942206938007,1.1288829084057254e-4
2019,Garrett Marino,DT,-0.06965003477327754,1.6561511519288266e-4
2019,Joey Banks,S,-0.06592390120994993,3.245885947824763e-4
2019,Darius Slade,DE,-0.08920877392531358,9.044243890675976e-4
2019,Rocel McWilliams,DT,-0.06890253558431383,1.589615433957236e-4
2019,Nick Harvey,CB,-0.07108104099521313,3.2899991308061173e-4
2019,Nick Basquine,SWR,-0.06188031413910433,4.242193482400781e-4
2019,Jonathan Haden,RB,-0.06622424445930435,3.953582313163886e-4
2019,Khalil Oliver,OLB,-0.06497701687593536,4.720502182913303e-4
2019,Ray Ellis,DT,-0.07344418039895825,1.1313503223853563e-4
2019,Darius Wade,QB,-0.05238523447890232,3.407731981749126e-4
2019,Richard Yeargin,DE,-0.07041610298970297,6.040484211397542e-4
2019,J.T. Ibe,S,-0.07499601800597636,3.2672498486942004e-4
2019,Aston Walter,RB,-0.06886530451822037,4.3987393410152716e-4
2019,Antwan Cordy,SCB,-0.068827487105625,4.707713675929463e-4
2019,Justin Herron,OT,-0.07262057184227348,3.4887084296518587e-4
2019,Lucas Weber,OLB,-0.07719508372768101,3.9353147378522673e-4
2019,Adrian Hynson,S,-0.08422379135449055,5.292711701380722e-4
2019,Derron Gatewood,C,-0.07624204140676136,9.791458496347296e-4
2019,Jake Luton,QB,-0.04582848852539767,2.344565440044095e-4
2019,Jacob White,ILB,-0.07678781189242204,3.899418987701401e-4
2019,Clay Walderzak,OT,-0.07347614551364637,2.958400210847103e-4
2019,Shaq Vann,RB,-0.06310920955202408,4.816401856304338e-4
2019,Matt Bahr,ILB,-0.07664841417526987,4.7813092440380036e-4
2019,Randall West,QB,-0.046679510046230874,3.211950668286867e-4
2019,Junior Diaz,C,-0.05830821527359582,0.0012177345781885472
2019,Jarrett LaRubbio,OG,-0.08328276483654067,7.318357615964755e-4
2019,Donell Stanley,C,-0.09764078410163525,0.0015833379721832245
2019,David Moa,DT,-0.06992196833284976,1.1347637222597145e-4
2019,Kekoa Nawahine,S,-0.06310841430961202,3.3913250385230246e-4
2019,Will Dawkins,S,-0.06520926006804707,2.9146595578151895e-4
2019,Sean Christie,OG,-0.11402240844724752,0.0016532219270196597
2019,Brett Kulka,DT,-0.07449043932500131,2.4566232826361037e-4
2019,Chris Platt,SWR,-0.06893650284246765,2.6456390302773716e-4
2019,Frankie Griffin,OLB,-0.06887862854743201,3.5091593209461773e-4
2019,Jake Edwards,OG,-0.07007791792005526,9.59056552208689e-4
2019,Napoleon Maxwell,RB,-0.06690559055532953,3.816967508399472e-4
2019,Lee Dufour,C,-0.10305541197111993,0.0013612966148052964
2019,David Konowalski,DE,-0.09640557677173976,9.108468731500386e-4
2019,Zack Mesday,DE,-0.04972975445803059,9.77821570747701e-4
2019,Kavika Fonua,ILB,-0.06139697092332903,5.090993474101616e-4
2019,Bracken El-Bakri,DE,-0.07014933764088888,5.78192007389244e-4
2019,Chris Ferguson,OG,-0.07179952193993269,5.57973097762979e-4
2019,Justin Murphy,OG,-0.06181643766346793,7.7988607887163e-4
2019,Stanley Clerveaux,WR,-0.07053952994020499,2.637934342851061e-4
2019,Damon Moore,DT,-0.07266387005578509,1.3037752124200845e-4
2019,Nolan Borgersen,S,-0.07419793203687376,3.1051148000318685e-4
2019,Scott Patchan,DE,-0.05470008287249416,7.308652225409257e-4
2019,Brian Cole II,SCB,-0.06317267411808472,0.00066309946822440955
2019,Breiden Fehoko,DT,-0.06556497963567023,1.7829397413372995e-4
2019,Jalen Bates,DE,-0.05840919358140694,6.569321916112348e-4
2019,Dillon Faamatau,DT,-0.07136763849549352,1.265692120882681e-4
2019,Tommy Hudson,TE,-0.07641602716357737,2.5368483274700184e-4
2019,Malik Lawal,ILB,-0.06982068325200563,4.758518776849667e-4
2019,Bryce Perkins,QB,-0.04139214766602052,2.639389045606063e-4
2019,Khaylan Kearse-Thomas,OLB,-0.06686635299234614,4.637590973743667e-4
2019,Jay Jay Wilson,SWR,-0.06799338451891199,2.5340437223487193e-4
2019,Julius Lewis,CB,-0.08050232481015047,4.8618503327305676e-4
2019,Cordel Iwuagwu,OG,-0.07641509700343489,9.9953141664203e-4
2019,Jeff Gladney,CB,-0.060540930793966316,4.184725790245564e-4
2019,Tipa Galeai,OLB,-0.0787930428798946,4.799434970325362e-4
2019,David Bolisomi,OT,-0.07558816090570553,4.4732875286620697e-4
2019,James Smith-Williams,DE,-0.07260696169597951,7.254111284483296e-4
2019,George Campbell,SWR,-0.06493290970624786,2.795926958088685e-4
2019,Calvin Brewton,S,-0.07017637000471144,2.63819180001776e-4
2019,Mohamed Barry,ILB,-0.07030563316753959,4.7540568236294743e-4
2019,Alex Davis,OLB,-0.07447956954019283,3.5638038889091177e-4
2019,Carlos Davis,DT,-0.06425173949021003,2.0006826442329833e-4
2019,Khalil Davis,DT,-0.06404392750071576,3.4532424868982865e-4
2019,Eric Lee Jr.,S,-0.06684498288619908,3.488270245074162e-4
2019,Kendall Hinton,SWR,-0.07097670175358695,2.880813698028192e-4
2019,Tabari Hines,SWR,-0.0724718866848175,3.1602242822569064e-4
2019,T.J. McCoy,C,-0.06879198753390099,8.507665608301938e-4
2019,Roy Hemsley,OT,-0.06597336669800917,3.9743857023945663e-4
2019,Kenneth Mann,DT,-0.06724310626985001,3.027869231400172e-4
2019,Marquise Overton,DT,-0.06786928289261843,1.0034181211613792e-4
2019,Akilian Butler,WR,-0.06757912408103826,2.4296480508898606e-4
2019,Eric Quevedo,OG,-0.08138558705497242,8.525014011617289e-4
2019,Matt Pistone,TE,-0.06895202945039734,2.2006526794715326e-4
2019,Riley Whimpey,ILB,-0.06593992862645627,5.053746584164332e-4
2019,Darreon Jackson,S,-0.06444975278668447,4.086179242696766e-4
2019,Garrett Larson,C,-0.05702120858648646,0.0010689782584367854
2019,John Molchon,OG,-0.06702098240410452,6.312012772380417e-4
2019,Kelly Bryant,QB,-0.04078787850862947,2.718213927154402e-4
2019,Shadell Bell,TE,-0.06705430220603599,2.1499927067370465e-4
2019,Jake Fruhmorgen,C,-0.04971905565259777,9.821540045043666e-4
2019,Sterling Johnson,DT,-0.06728277117184388,1.359646394549424e-4
2019,Gage Cervenka,OG,-0.03267134484640493,0.0014697750601211073
2019,Tanner Muse,S,-0.058515973635146115,4.074623390394856e-4
2019,Chad Smith,ILB,-0.04495607774440802,8.384077123840861e-4
2019,Bryce Witham,TE,-0.07261060184273942,2.0821343475771413e-4
2019,Winston DeLattiboudere,DE,-0.06963894177319797,8.197116950660066e-4
2019,Quinn Oseland,OT,-0.06946820000660832,3.105024818633485e-4
2019,Michael Barnett,DT,-0.06715992646101009,1.2019118098364521e-4
2019,Tommy Stevens,QB,-0.0458168237436752,2.3051285758065318e-4
2019,Deddrick Thomas,SWR,-0.06644510654117425,2.7045791540522356e-4
2019,Elijah Sindelar,QB,-0.04206753879843371,2.7314796687820695e-4
2019,Jace Whittaker,S,-0.06941184915308884,4.2766656737624396e-4
2019,Will Sunderland,CB,-0.0707684133120706,3.0675672295404536e-4
2019,Justin McMillan,QB,-0.042726148700806446,2.815043387766764e-4
2019,Derrick Dillon,SWR,-0.061813119866679214,2.639521463645612e-4
2019,Adrian Magee,OG,-0.028645987075884075,0.0015094815429304962
2019,Ross Bowers,QB,-0.04652215380229571,3.0654085693351086e-4
2019,Ashtyn Davis,S,-0.0637072536388933,3.2718892948743327e-4
2019,Luc Bequette,DT,-0.0733647701150721,1.4594641365107974e-4
2019,Jaylinn Hawkins,S,-0.06752947965481258,3.73718964317281e-4
2019,Brandon Kennedy,C,-0.08729724352331794,0.0012037905843045114
2019,Dallas Warmack,OG,-0.07851848053745081,9.034793470578454e-4
2019,Dre Brown,RB,-0.06468796233050404,4.998426811066502e-4
2019,Micah Dew-Treadway,DT,-0.06943171027530297,1.0492594562635668e-4
2019,Tristen Hoge,OG,-0.09050737227907808,0.0012801632002372358
2019,Zeandae Johnson,DT,-0.07219438187899212,1.6203162376188712e-4
2019,Kanawai Noa,WR,-0.06783972008633124,2.9562753802698946e-4
2019,Carlos Strickland II,SWR,-0.07506660470912237,2.704985822155789e-4
2019,Trey Turner III,S,-0.0759047333084645,3.557239160494145e-4
2019,Jashon Cornell,DT,-0.0597574377770663,1.4550438194601195e-4
2019,Nnamdi Oguayo,DE,-0.0757971774496124,4.692333602997421e-4
2019,Tyriq Thompson,ILB,-0.06323385871402817,4.181030368897677e-4
2019,Josh Woods,OLB,-0.06477685845242369,4.1289364746171305e-4
2019,Quinten Dormady,QB,-0.04484798323462464,2.4318266156271934e-4
2019,Jauan Jennings,SWR,-0.06230793753220198,2.9702840025788236e-4
2019,Stephen Griffin,SCB,-0.06744638566220063,6.391962500370478e-4
2019,Alex Hornibrook,QB,-0.04781052251529702,2.7370956593560694e-4
2019,Austin Kafentzis,SCB,-0.047659499121606656,0.0011333743464452867
2019,Will Gragg,TE,-0.06543676718563105,1.9019963912061372e-4
2019,Ty Storey,QB,-0.04036812293097509,3.033867247814548e-4
2019,Trey Adams,OT,-0.07001740738611624,2.893341807886628e-4
2019,Andre Baccellia,WR,-0.06604824454848178,2.5927547335887044e-4
2019,Jared Hilbers,OT,-0.06934278869434601,3.3863956541374464e-4
2019,Kyler Manu,ILB,-0.07620917334517661,4.8275863020039476e-4
2019,Ricky McCoy,DT,-0.06940647149266843,1.1251827885558052e-4
2019,Benning Potoa'e,DT,-0.06464661429621142,1.5382157439003773e-4
2019,Blake Lynch,SCB,-0.053324098951429505,6.170906166577679e-4
2019,Neville Gallimore,DT,-0.06591479639547346,1.1019772424455482e-4
2019,George Lea,DT,-0.06557428694333936,3.4531664330498635e-4
2019,Steven Miller,OT,-0.07332551404180013,2.8753053090955013e-4
2019,Nick Ralston,TE,-0.07177027371473159,2.1180235391418862e-4
2019,Brady White,QB,-0.037178875035199094,2.6989498695569703e-4
2019,Michael Ojemudia,CB,-0.059070784397937816,6.007426898095786e-4
2019,Brady Ross,RB,-0.08018308276888782,5.010526580599895e-4
2019,Levi Paulsen,OT,-0.06837134566894199,3.934041164354857e-4
2019,Landan Paulsen,OG,-0.07079354505511966,9.452324096561833e-4
2019,Nate Wieting,TE,-0.07499395231382983,1.749166339876852e-4
2019,Brady Reiff,DT,-0.07043847243119869,1.084245923130025e-4
2019,Austin Lee,S,-0.06596795173446494,3.031269150901413e-4
2019,Saleem Brightwell,ILB,-0.07179787804693254,4.572976095084163e-4
2019,Dane Jackson,CB,-0.05964010219407282,6.010991518577372e-4
2019,Jazzee Stocker,S,-0.06875908741187761,2.662215821212041e-4
2019,Carl Tucker,TE,-0.06546020267653231,2.499452995390833e-4
2019,Aaron Crawford,DT,-0.06767189453112905,9.840987684711549e-5
2019,Charlie Heck,OT,-0.06685560763505158,2.766458872318747e-4
2019,Nick Polino,OG,-0.023292320057620598,0.001906849023496704
2019,Jason Strowbridge,DT,-0.06962742349300348,2.0886685588886826e-4
2019,Richard Moore,ILB,-0.06632341347079011,5.709079712537111e-4
2019,Jason Harris,OLB,-0.07931905593113267,3.858827701576018e-4
2019,Jalen Allen,OG,-0.06234942304148791,9.440481027371445e-4
2019,Nick Kaltmayer,OT,-0.07168790147389441,3.198956229164361e-4
2019,Rashad Medaris,SWR,-0.07830405460252382,2.700929092722776e-4
2019,Jamie King,OLB,-0.0782897704919462,3.851460094252217e-4
2019,Paul Nosworthy,OG,-0.07666491652281737,8.282687972031185e-4
2019,Elijah Benton,S,-0.075707794269721,3.445707200317366e-4
2019,Frankie Hickson,RB,-0.07573980337485633,3.978342892255858e-4
2019,Zac Foutz,TE,-0.06916445696954286,1.9960902519144982e-4
2019,Dontae Duff,OG,-0.0672528669420272,9.325905727754243e-4
2019,Damian King,SWR,-0.0725482815455775,3.1287639574409225e-4
2019,Sam Isaacson,OT,-0.0736746355974591,2.780732129369815e-4
2019,Joshua Kelley,RB,-0.06938801196733309,4.011772037606953e-4
2019,Khafari Buffalo,SCB,-0.07491167219000065,7.028918198143488e-4
2019,Ben Schrider,OLB,-0.05804338341490225,6.470481922129051e-4
2019,Mike Hinton,DT,-0.06346815063281395,3.576004601388681e-4
2019,Charlie Booker,RB,-0.07534688071913022,3.9410206568151347e-4
2019,Tom Stewart,QB,-0.0491955255239805,2.8041244999071544e-4
2019,John Houston Jr.,ILB,-0.06547678265508808,3.898726458796863e-4
2019,Ykili Ross,CB,-0.07447035207212795,4.4642796891106976e-4
2019,Christian Rector,DE,-0.09310902280209404,7.768523766489063e-4
2019,Noah Jefferson,DT,-0.06606068513552511,1.1454998077584225e-4
2019,Darrin Paulo,OT,-0.0596916762045616,3.913485869457107e-4
2019,Caleb Repp,TE,-0.07053908319941268,2.0914400039507395e-4
2019,Timothy Collins,DT,-0.06716132625096792,3.4802982626391354e-4
2019,Josiah Deguara,TE,-0.07021125347176872,2.198969985612471e-4
2019,Bryan Wright,ILB,-0.06363360752820102,5.690978406809587e-4
2019,Deondre Farrier,SWR,-0.06640917066745478,3.278010644292455e-4
2019,Tyler Davis,TE,-0.0678575764383418,2.0914668595479587e-4
2019,Cameron Clark,OT,-0.06745162680902635,2.973548464743455e-4
2019,Anthony Jones,RB,-0.08057449220318573,4.5653211860789705e-4
2019,Maurice Alexander,SWR,-0.0759842808122179,2.6022512514834e-4
2019,Fermin Silva,DE,-0.07138555657985296,7.811495742966146e-4
2019,Mike Yerardi,OG,-0.12286011383986908,0.0015147399501299022
2019,Kyle Horn,TE,-0.08013460760465714,3.2756458363614123e-4
2019,Jaqwis Dancy,RB,-0.07741180769215567,4.36285164704021e-4
2019,James Jackson,SCB,-0.06001521599784157,6.989780972199949e-4
2019,Ethan Reed,OG,-0.05835755577386002,8.771468662444588e-4
2019,Aaron Roberson,CB,-0.07678845799254737,4.500821453018191e-4
2019,Collin Scott,ILB,-0.0760329216197442,4.503928266192701e-4
2019,J'Mar Smith,QB,-0.04349178154607909,2.8331922949052866e-4
2019,Courtney Wallace,DT,-0.07000904936809535,1.235251064568236e-4
2019,Jamari Bozeman,S,-0.08996551462114642,5.809950287261578e-4
2019,James Morgan,QB,-0.04402345340057768,2.7153406062570734e-4
2019,Antonyo Sotolongo,S,-0.07351651756493546,3.157421757575755e-4
2019,Nico Lautanen,DT,-0.07636197667935184,1.4159554314965397e-4
2019,Jack Kramer,C,-0.1145103010282894,0.001957309307818588
2019,Khalil Brooks,OLB,-0.08484944872403556,4.960061978680745e-4
2019,Desmond Anderson,CB,-0.0743663302814924,3.7485610835110236e-4
2019,Malik Manciel,DT,-0.07219304293714705,1.1725143267337679e-4
